name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second ,label,error_occurred,error_message,threads,load
"BM_ParallelMergeSort/16777216/repeats:32",9,9.85075e+08,7.81091e+07,ns,,,,,,2,256
"BM_ParallelMergeSort/16777216/repeats:32",9,9.82735e+08,7.84484e+07,ns,,,,,,2,256
"BM_ParallelMergeSort/16777216/repeats:32",9,9.84886e+08,7.8455e+07,ns,,,,,,2,256
"BM_ParallelMergeSort/16777216/repeats:32",9,9.75457e+08,7.85775e+07,ns,,,,,,2,256
"BM_ParallelMergeSort/16777216/repeats:32_mean",32,9.84805e+08,7.81108e+07,ns,,,,,,2,256
"BM_ParallelMergeSort/16777216/repeats:32_median",32,9.84981e+08,7.81074e+07,ns,,,,,,2,256
"BM_ParallelMergeSort/16777216/repeats:32_stddev",32,2.33509e+06,274514,ns,,,,,,2,256
"BM_ParallelMergeSort/16777216/repeats:32_cv",32,0.00237112,0.00351442,,,,,,,2,256
"BM_ParallelMergeSort/256/repeats:32",37850,37436.9,18587.1,ns,,,,,,4,256
"BM_ParallelMergeSort/256/repeats:32",37850,37508.6,18403.4,ns,,,,,,4,256
"BM_ParallelMergeSort/256/repeats:32",37850,37529.4,18329.6,ns,,,,,,4,256
"BM_ParallelMergeSort/256/repeats:32",37850,37593.4,18277.4,ns,,,,,,4,256
"BM_ParallelMergeSort/256/repeats:32",37850,37355.4,17932.3,ns,,,,,,4,256
"BM_ParallelMergeSort/256/repeats:32",37850,37665.8,18288.7,ns,,,,,,4,256
"BM_ParallelMergeSort/256/repeats:32",37850,37399.7,18229.1,ns,,,,,,4,256
"BM_ParallelMergeSort/256/repeats:32",37850,37653.6,18372.1,ns,,,,,,4,256
"BM_ParallelMergeSort/256/repeats:32",37850,37577.1,18358.4,ns,,,,,,4,256
"BM_ParallelMergeSort/256/repeats:32",37850,37733,18330.8,ns,,,,,,4,256
"BM_ParallelMergeSort/256/repeats:32",37850,37462.9,18402.5,ns,,,,,,4,256
"BM_ParallelMergeSort/256/repeats:32",37850,37483.9,18352.8,ns,,,,,,4,256
"BM_ParallelMergeSort/256/repeats:32",37850,37698.7,18302.7,ns,,,,,,4,256
"BM_ParallelMergeSort/256/repeats:32",37850,37581.2,18283.2,ns,,,,,,4,256
"BM_ParallelMergeSort/256/repeats:32",37850,37824.5,18391.1,ns,,,,,,4,256
"BM_ParallelMergeSort/256/repeats:32",37850,37816.3,18367.1,ns,,,,,,4,256
"BM_ParallelMergeSort/256/repeats:32",37850,37583.1,18316.3,ns,,,,,,4,256
"BM_ParallelMergeSort/256/repeats:32",37850,37552.3,18450.7,ns,,,,,,4,256
"BM_ParallelMergeSort/256/repeats:32",37850,37434.8,18203.3,ns,,,,,,4,256
"BM_ParallelMergeSort/256/repeats:32",37850,37462,18256.8,ns,,,,,,4,256
"BM_ParallelMergeSort/256/repeats:32",37850,37701.1,18288.1,ns,,,,,,4,256
"BM_ParallelMergeSort/256/repeats:32",37850,37558.9,18305.8,ns,,,,,,4,256
"BM_ParallelMergeSort/256/repeats:32",37850,37732.8,18559.1,ns,,,,,,4,256
"BM_ParallelMergeSort/256/repeats:32",37850,37331.2,18281.5,ns,,,,,,4,256
"BM_ParallelMergeSort/256/repeats:32",37850,37643.7,18418.8,ns,,,,,,4,256
"BM_ParallelMergeSort/256/repeats:32",37850,37624.8,18137.4,ns,,,,,,4,256
"BM_ParallelMergeSort/256/repeats:32",37850,37600.8,18376.4,ns,,,,,,4,256
"BM_ParallelMergeSort/256/repeats:32",37850,37641.9,18373.8,ns,,,,,,4,256
"BM_ParallelMergeSort/256/repeats:32",37850,37708,18555.5,ns,,,,,,4,256
"BM_ParallelMergeSort/256/repeats:32",37850,37626.7,18423.8,ns,,,,,,4,256
"BM_ParallelMergeSort/256/repeats:32",37850,37288,18228.7,ns,,,,,,4,256
"BM_ParallelMergeSort/256/repeats:32",37850,37513.1,18351,ns,,,,,,4,256
"BM_ParallelMergeSort/256/repeats:32_mean",32,37572.6,18335.5,ns,,,,,,4,256
"BM_ParallelMergeSort/256/repeats:32_median",32,37582.1,18340.9,ns,,,,,,4,256
"BM_ParallelMergeSort/256/repeats:32_stddev",32,133.58,123.461,ns,,,,,,4,256
"BM_ParallelMergeSort/256/repeats:32_cv",32,0.00355525,0.00673347,,,,,,,4,256
"BM_ParallelMergeSort/512/repeats:32",18834,52319.6,37178.8,ns,,,,,,4,256
"BM_ParallelMergeSort/512/repeats:32",18834,51933.9,37193.7,ns,,,,,,4,256
"BM_ParallelMergeSort/512/repeats:32",18834,52337.3,37460.4,ns,,,,,,4,256
"BM_ParallelMergeSort/512/repeats:32",18834,52331.6,37374.8,ns,,,,,,4,256
"BM_ParallelMergeSort/512/repeats:32",18834,52498.2,37374,ns,,,,,,4,256
"BM_ParallelMergeSort/512/repeats:32",18834,51748.8,37314.5,ns,,,,,,4,256
"BM_ParallelMergeSort/512/repeats:32",18834,51836.9,37224.8,ns,,,,,,4,256
"BM_ParallelMergeSort/512/repeats:32",18834,52468.4,37494.7,ns,,,,,,4,256
"BM_ParallelMergeSort/512/repeats:32",18834,52076.2,37351.5,ns,,,,,,4,256
"BM_ParallelMergeSort/512/repeats:32",18834,52060.2,37310.5,ns,,,,,,4,256
"BM_ParallelMergeSort/512/repeats:32",18834,52462.1,37599.7,ns,,,,,,4,256
"BM_ParallelMergeSort/512/repeats:32",18834,52685.1,37476.4,ns,,,,,,4,256
"BM_ParallelMergeSort/512/repeats:32",18834,52406.2,37449.4,ns,,,,,,4,256
"BM_ParallelMergeSort/512/repeats:32",18834,51984.7,37208.3,ns,,,,,,4,256
"BM_ParallelMergeSort/512/repeats:32",18834,51844,37163.1,ns,,,,,,4,256
"BM_ParallelMergeSort/512/repeats:32",18834,52110.5,37388.6,ns,,,,,,4,256
"BM_ParallelMergeSort/512/repeats:32",18834,52173.5,37411.4,ns,,,,,,4,256
"BM_ParallelMergeSort/512/repeats:32",18834,52118.3,37390,ns,,,,,,4,256
"BM_ParallelMergeSort/512/repeats:32",18834,51758.8,37090.9,ns,,,,,,4,256
"BM_ParallelMergeSort/512/repeats:32",18834,52636.2,37540.9,ns,,,,,,4,256
"BM_ParallelMergeSort/512/repeats:32",18834,52292.5,37407.1,ns,,,,,,4,256
"BM_ParallelMergeSort/512/repeats:32",18834,52080.4,37422.6,ns,,,,,,4,256
"BM_ParallelMergeSort/512/repeats:32",18834,51969,37409.2,ns,,,,,,4,256
"BM_ParallelMergeSort/512/repeats:32",18834,52096.5,37332.1,ns,,,,,,4,256
"BM_ParallelMergeSort/512/repeats:32",18834,51790.3,37008.5,ns,,,,,,4,256
"BM_ParallelMergeSort/512/repeats:32",18834,52186.4,37342.1,ns,,,,,,4,256
"BM_ParallelMergeSort/512/repeats:32",18834,52216.4,37206.1,ns,,,,,,4,256
"BM_ParallelMergeSort/512/repeats:32",18834,52540.1,37443.2,ns,,,,,,4,256
"BM_ParallelMergeSort/512/repeats:32",18834,51914.4,37201.2,ns,,,,,,4,256
"BM_ParallelMergeSort/512/repeats:32",18834,52331.7,37441.6,ns,,,,,,4,256
"BM_ParallelMergeSort/512/repeats:32",18834,52161.4,37407,ns,,,,,,4,256
"BM_ParallelMergeSort/512/repeats:32",18834,52005.4,37309.3,ns,,,,,,4,256
"BM_ParallelMergeSort/512/repeats:32_mean",32,52168,37341.4,ns,,,,,,4,256
"BM_ParallelMergeSort/512/repeats:32_median",32,52139.9,37374.4,ns,,,,,,4,256
"BM_ParallelMergeSort/512/repeats:32_stddev",32,257.072,133.415,ns,,,,,,4,256
"BM_ParallelMergeSort/512/repeats:32_cv",32,0.00492778,0.00357285,,,,,,,4,256
"BM_ParallelMergeSort/1024/repeats:32",9669,86950.7,71377.3,ns,,,,,,4,256
"BM_ParallelMergeSort/1024/repeats:32",9669,86699.1,71218.7,ns,,,,,,4,256
"BM_ParallelMergeSort/1024/repeats:32",9669,87364.3,71639.4,ns,,,,,,4,256
"BM_ParallelMergeSort/1024/repeats:32",9669,86590.8,71502.2,ns,,,,,,4,256
"BM_ParallelMergeSort/1024/repeats:32",9669,86943.4,71585.8,ns,,,,,,4,256
"BM_ParallelMergeSort/1024/repeats:32",9669,86782.8,71318.7,ns,,,,,,4,256
"BM_ParallelMergeSort/1024/repeats:32",9669,85907.2,70802.7,ns,,,,,,4,256
"BM_ParallelMergeSort/1024/repeats:32",9669,86373.7,70999.7,ns,,,,,,4,256
"BM_ParallelMergeSort/1024/repeats:32",9669,86694.4,71165.5,ns,,,,,,4,256
"BM_ParallelMergeSort/1024/repeats:32",9669,86405.1,71132,ns,,,,,,4,256
"BM_ParallelMergeSort/1024/repeats:32",9669,86753,71191.7,ns,,,,,,4,256
"BM_ParallelMergeSort/1024/repeats:32",9669,86872.1,71061.8,ns,,,,,,4,256
"BM_ParallelMergeSort/1024/repeats:32",9669,87097.1,70844.5,ns,,,,,,4,256
"BM_ParallelMergeSort/1024/repeats:32",9669,86539.6,71043.4,ns,,,,,,4,256
"BM_ParallelMergeSort/1024/repeats:32",9669,86017,71001.2,ns,,,,,,4,256
"BM_ParallelMergeSort/1024/repeats:32",9669,87438,71594.4,ns,,,,,,4,256
"BM_ParallelMergeSort/1024/repeats:32",9669,86634.3,70967.8,ns,,,,,,4,256
"BM_ParallelMergeSort/1024/repeats:32",9669,85673.1,70465.4,ns,,,,,,4,256
"BM_ParallelMergeSort/1024/repeats:32",9669,86616.9,71056.1,ns,,,,,,4,256
"BM_ParallelMergeSort/1024/repeats:32",9669,86511.8,70933.8,ns,,,,,,4,256
"BM_ParallelMergeSort/1024/repeats:32",9669,86415.2,71297.8,ns,,,,,,4,256
"BM_ParallelMergeSort/1024/repeats:32",9669,86902.1,71571.7,ns,,,,,,4,256
"BM_ParallelMergeSort/1024/repeats:32",9669,87033.4,71399.3,ns,,,,,,4,256
"BM_ParallelMergeSort/1024/repeats:32",9669,86788.6,71365.8,ns,,,,,,4,256
"BM_ParallelMergeSort/1024/repeats:32",9669,86911.9,71420.5,ns,,,,,,4,256
"BM_ParallelMergeSort/1024/repeats:32",9669,85770.8,70549.3,ns,,,,,,4,256
"BM_ParallelMergeSort/1024/repeats:32",9669,85908.3,70328.1,ns,,,,,,4,256
"BM_ParallelMergeSort/1024/repeats:32",9669,86642.4,71591.1,ns,,,,,,4,256
"BM_ParallelMergeSort/1024/repeats:32",9669,86491.2,70758.2,ns,,,,,,4,256
"BM_ParallelMergeSort/1024/repeats:32",9669,86890.3,71143.2,ns,,,,,,4,256
"BM_ParallelMergeSort/1024/repeats:32",9669,86748.5,71064.9,ns,,,,,,4,256
"BM_ParallelMergeSort/1024/repeats:32",9669,86328.2,70937.2,ns,,,,,,4,256
"BM_ParallelMergeSort/1024/repeats:32_mean",32,86615.5,71135.3,ns,,,,,,4,256
"BM_ParallelMergeSort/1024/repeats:32_median",32,86668.4,71137.6,ns,,,,,,4,256
"BM_ParallelMergeSort/1024/repeats:32_stddev",32,421.347,335.286,ns,,,,,,4,256
"BM_ParallelMergeSort/1024/repeats:32_cv",32,0.00486457,0.00471336,,,,,,,4,256
"BM_ParallelMergeSort/2048/repeats:32",8091,115051,86109.5,ns,,,,,,4,256
"BM_ParallelMergeSort/2048/repeats:32",8091,115201,86317.3,ns,,,,,,4,256
"BM_ParallelMergeSort/2048/repeats:32",8091,114803,86062.9,ns,,,,,,4,256
"BM_ParallelMergeSort/2048/repeats:32",8091,115059,86177.4,ns,,,,,,4,256
"BM_ParallelMergeSort/2048/repeats:32",8091,114607,86177.6,ns,,,,,,4,256
"BM_ParallelMergeSort/2048/repeats:32",8091,114942,86173.8,ns,,,,,,4,256
"BM_ParallelMergeSort/2048/repeats:32",8091,114950,86433.4,ns,,,,,,4,256
"BM_ParallelMergeSort/2048/repeats:32",8091,114856,86049,ns,,,,,,4,256
"BM_ParallelMergeSort/2048/repeats:32",8091,114622,85970.4,ns,,,,,,4,256
"BM_ParallelMergeSort/2048/repeats:32",8091,114882,86041,ns,,,,,,4,256
"BM_ParallelMergeSort/2048/repeats:32",8091,114448,85926.3,ns,,,,,,4,256
"BM_ParallelMergeSort/2048/repeats:32",8091,114818,86034.8,ns,,,,,,4,256
"BM_ParallelMergeSort/2048/repeats:32",8091,115097,86269.7,ns,,,,,,4,256
"BM_ParallelMergeSort/2048/repeats:32",8091,114702,85929.9,ns,,,,,,4,256
"BM_ParallelMergeSort/2048/repeats:32",8091,114479,85867.7,ns,,,,,,4,256
"BM_ParallelMergeSort/2048/repeats:32",8091,114479,85859.9,ns,,,,,,4,256
"BM_ParallelMergeSort/2048/repeats:32",8091,115304,86333.9,ns,,,,,,4,256
"BM_ParallelMergeSort/2048/repeats:32",8091,115690,86597.2,ns,,,,,,4,256
"BM_ParallelMergeSort/2048/repeats:32",8091,115100,86321.3,ns,,,,,,4,256
"BM_ParallelMergeSort/2048/repeats:32",8091,114676,85949.9,ns,,,,,,4,256
"BM_ParallelMergeSort/2048/repeats:32",8091,115203,86156.6,ns,,,,,,4,256
"BM_ParallelMergeSort/2048/repeats:32",8091,114946,86448.9,ns,,,,,,4,256
"BM_ParallelMergeSort/2048/repeats:32",8091,115412,86280,ns,,,,,,4,256
"BM_ParallelMergeSort/2048/repeats:32",8091,114801,86069.4,ns,,,,,,4,256
"BM_ParallelMergeSort/2048/repeats:32",8091,115050,86133.5,ns,,,,,,4,256
"BM_ParallelMergeSort/2048/repeats:32",8091,114938,86292,ns,,,,,,4,256
"BM_ParallelMergeSort/2048/repeats:32",8091,114947,86181.5,ns,,,,,,4,256
"BM_ParallelMergeSort/2048/repeats:32",8091,114800,86209.2,ns,,,,,,4,256
"BM_ParallelMergeSort/2048/repeats:32",8091,115183,86732.5,ns,,,,,,4,256
"BM_ParallelMergeSort/2048/repeats:32",8091,114974,86113.5,ns,,,,,,4,256
"BM_ParallelMergeSort/2048/repeats:32",8091,115237,86094.7,ns,,,,,,4,256
"BM_ParallelMergeSort/2048/repeats:32",8091,114818,86143.1,ns,,,,,,4,256
"BM_ParallelMergeSort/2048/repeats:32_mean",32,114940,86170.5,ns,,,,,,4,256
"BM_ParallelMergeSort/2048/repeats:32_median",32,114944,86149.8,ns,,,,,,4,256
"BM_ParallelMergeSort/2048/repeats:32_stddev",32,278.021,199.598,ns,,,,,,4,256
"BM_ParallelMergeSort/2048/repeats:32_cv",32,0.00241884,0.00231632,,,,,,,4,256
"BM_ParallelMergeSort/4096/repeats:32",6539,163685,108373,ns,,,,,,4,256
"BM_ParallelMergeSort/4096/repeats:32",6539,162703,107970,ns,,,,,,4,256
"BM_ParallelMergeSort/4096/repeats:32",6539,162551,107729,ns,,,,,,4,256
"BM_ParallelMergeSort/4096/repeats:32",6539,163013,107970,ns,,,,,,4,256
"BM_ParallelMergeSort/4096/repeats:32",6539,162822,107808,ns,,,,,,4,256
"BM_ParallelMergeSort/4096/repeats:32",6539,163238,108051,ns,,,,,,4,256
"BM_ParallelMergeSort/4096/repeats:32",6539,162830,108207,ns,,,,,,4,256
"BM_ParallelMergeSort/4096/repeats:32",6539,163328,108072,ns,,,,,,4,256
"BM_ParallelMergeSort/4096/repeats:32",6539,162516,107622,ns,,,,,,4,256
"BM_ParallelMergeSort/4096/repeats:32",6539,162653,107719,ns,,,,,,4,256
"BM_ParallelMergeSort/4096/repeats:32",6539,162635,108177,ns,,,,,,4,256
"BM_ParallelMergeSort/4096/repeats:32",6539,162599,107756,ns,,,,,,4,256
"BM_ParallelMergeSort/4096/repeats:32",6539,162369,107961,ns,,,,,,4,256
"BM_ParallelMergeSort/4096/repeats:32",6539,163152,108158,ns,,,,,,4,256
"BM_ParallelMergeSort/4096/repeats:32",6539,162158,107880,ns,,,,,,4,256
"BM_ParallelMergeSort/4096/repeats:32",6539,162524,107494,ns,,,,,,4,256
"BM_ParallelMergeSort/4096/repeats:32",6539,162429,107492,ns,,,,,,4,256
"BM_ParallelMergeSort/4096/repeats:32",6539,162934,108268,ns,,,,,,4,256
"BM_ParallelMergeSort/4096/repeats:32",6539,162234,107961,ns,,,,,,4,256
"BM_ParallelMergeSort/4096/repeats:32",6539,163017,108406,ns,,,,,,4,256
"BM_ParallelMergeSort/4096/repeats:32",6539,162361,107982,ns,,,,,,4,256
"BM_ParallelMergeSort/4096/repeats:32",6539,162486,107781,ns,,,,,,4,256
"BM_ParallelMergeSort/4096/repeats:32",6539,162394,108069,ns,,,,,,4,256
"BM_ParallelMergeSort/4096/repeats:32",6539,162216,108067,ns,,,,,,4,256
"BM_ParallelMergeSort/4096/repeats:32",6539,162502,107837,ns,,,,,,4,256
"BM_ParallelMergeSort/4096/repeats:32",6539,162580,107875,ns,,,,,,4,256
"BM_ParallelMergeSort/4096/repeats:32",6539,163510,108410,ns,,,,,,4,256
"BM_ParallelMergeSort/4096/repeats:32",6539,162795,107827,ns,,,,,,4,256
"BM_ParallelMergeSort/4096/repeats:32",6539,162450,107758,ns,,,,,,4,256
"BM_ParallelMergeSort/4096/repeats:32",6539,162067,107664,ns,,,,,,4,256
"BM_ParallelMergeSort/4096/repeats:32",6539,163096,108436,ns,,,,,,4,256
"BM_ParallelMergeSort/4096/repeats:32",6539,162857,108010,ns,,,,,,4,256
"BM_ParallelMergeSort/4096/repeats:32_mean",32,162710,107962,ns,,,,,,4,256
"BM_ParallelMergeSort/4096/repeats:32_median",32,162617,107965,ns,,,,,,4,256
"BM_ParallelMergeSort/4096/repeats:32_stddev",32,393.141,255.378,ns,,,,,,4,256
"BM_ParallelMergeSort/4096/repeats:32_cv",32,0.00241622,0.00236544,,,,,,,4,256
"BM_ParallelMergeSort/8192/repeats:32",4839,259942,144868,ns,,,,,,4,256
"BM_ParallelMergeSort/8192/repeats:32",4839,258438,144216,ns,,,,,,4,256
"BM_ParallelMergeSort/8192/repeats:32",4839,258517,144570,ns,,,,,,4,256
"BM_ParallelMergeSort/8192/repeats:32",4839,259032,144416,ns,,,,,,4,256
"BM_ParallelMergeSort/8192/repeats:32",4839,258849,144501,ns,,,,,,4,256
"BM_ParallelMergeSort/8192/repeats:32",4839,259793,144915,ns,,,,,,4,256
"BM_ParallelMergeSort/8192/repeats:32",4839,258854,144663,ns,,,,,,4,256
"BM_ParallelMergeSort/8192/repeats:32",4839,259036,144707,ns,,,,,,4,256
"BM_ParallelMergeSort/8192/repeats:32",4839,259200,144297,ns,,,,,,4,256
"BM_ParallelMergeSort/8192/repeats:32",4839,258462,144446,ns,,,,,,4,256
"BM_ParallelMergeSort/8192/repeats:32",4839,258994,144714,ns,,,,,,4,256
"BM_ParallelMergeSort/8192/repeats:32",4839,260607,145010,ns,,,,,,4,256
"BM_ParallelMergeSort/8192/repeats:32",4839,258716,144453,ns,,,,,,4,256
"BM_ParallelMergeSort/8192/repeats:32",4839,258727,144333,ns,,,,,,4,256
"BM_ParallelMergeSort/8192/repeats:32",4839,258831,144479,ns,,,,,,4,256
"BM_ParallelMergeSort/8192/repeats:32",4839,259751,144699,ns,,,,,,4,256
"BM_ParallelMergeSort/8192/repeats:32",4839,259183,144631,ns,,,,,,4,256
"BM_ParallelMergeSort/8192/repeats:32",4839,258457,144233,ns,,,,,,4,256
"BM_ParallelMergeSort/8192/repeats:32",4839,258791,144225,ns,,,,,,4,256
"BM_ParallelMergeSort/8192/repeats:32",4839,258794,144755,ns,,,,,,4,256
"BM_ParallelMergeSort/8192/repeats:32",4839,257884,144259,ns,,,,,,4,256
"BM_ParallelMergeSort/8192/repeats:32",4839,260000,144467,ns,,,,,,4,256
"BM_ParallelMergeSort/8192/repeats:32",4839,258430,144370,ns,,,,,,4,256
"BM_ParallelMergeSort/8192/repeats:32",4839,258221,144353,ns,,,,,,4,256
"BM_ParallelMergeSort/8192/repeats:32",4839,258816,144416,ns,,,,,,4,256
"BM_ParallelMergeSort/8192/repeats:32",4839,259299,144727,ns,,,,,,4,256
"BM_ParallelMergeSort/8192/repeats:32",4839,259736,144922,ns,,,,,,4,256
"BM_ParallelMergeSort/8192/repeats:32",4839,258905,144586,ns,,,,,,4,256
"BM_ParallelMergeSort/8192/repeats:32",4839,258607,144517,ns,,,,,,4,256
"BM_ParallelMergeSort/8192/repeats:32",4839,257931,144026,ns,,,,,,4,256
"BM_ParallelMergeSort/8192/repeats:32",4839,259014,144806,ns,,,,,,4,256
"BM_ParallelMergeSort/8192/repeats:32",4839,258758,144481,ns,,,,,,4,256
"BM_ParallelMergeSort/8192/repeats:32_mean",32,258955,144533,ns,,,,,,4,256
"BM_ParallelMergeSort/8192/repeats:32_median",32,258840,144491,ns,,,,,,4,256
"BM_ParallelMergeSort/8192/repeats:32_stddev",32,604.605,237.173,ns,,,,,,4,256
"BM_ParallelMergeSort/8192/repeats:32_cv",32,0.00233478,0.00164096,,,,,,,4,256
"BM_ParallelMergeSort/16384/repeats:32",3255,473816,216391,ns,,,,,,4,256
"BM_ParallelMergeSort/16384/repeats:32",3255,471374,215812,ns,,,,,,4,256
"BM_ParallelMergeSort/16384/repeats:32",3255,471484,216021,ns,,,,,,4,256
"BM_ParallelMergeSort/16384/repeats:32",3255,472703,216310,ns,,,,,,4,256
"BM_ParallelMergeSort/16384/repeats:32",3255,472171,216148,ns,,,,,,4,256
"BM_ParallelMergeSort/16384/repeats:32",3255,473869,216866,ns,,,,,,4,256
"BM_ParallelMergeSort/16384/repeats:32",3255,471408,216150,ns,,,,,,4,256
"BM_ParallelMergeSort/16384/repeats:32",3255,473717,217028,ns,,,,,,4,256
"BM_ParallelMergeSort/16384/repeats:32",3255,471108,216024,ns,,,,,,4,256
"BM_ParallelMergeSort/16384/repeats:32",3255,472758,216448,ns,,,,,,4,256
"BM_ParallelMergeSort/16384/repeats:32",3255,471083,215903,ns,,,,,,4,256
"BM_ParallelMergeSort/16384/repeats:32",3255,473987,216925,ns,,,,,,4,256
"BM_ParallelMergeSort/16384/repeats:32",3255,470897,215787,ns,,,,,,4,256
"BM_ParallelMergeSort/16384/repeats:32",3255,470411,215834,ns,,,,,,4,256
"BM_ParallelMergeSort/16384/repeats:32",3255,472342,216194,ns,,,,,,4,256
"BM_ParallelMergeSort/16384/repeats:32",3255,474049,216835,ns,,,,,,4,256
"BM_ParallelMergeSort/16384/repeats:32",3255,470835,215918,ns,,,,,,4,256
"BM_ParallelMergeSort/16384/repeats:32",3255,472775,216769,ns,,,,,,4,256
"BM_ParallelMergeSort/16384/repeats:32",3255,471193,215742,ns,,,,,,4,256
"BM_ParallelMergeSort/16384/repeats:32",3255,473012,216471,ns,,,,,,4,256
"BM_ParallelMergeSort/16384/repeats:32",3255,472561,216690,ns,,,,,,4,256
"BM_ParallelMergeSort/16384/repeats:32",3255,470755,215899,ns,,,,,,4,256
"BM_ParallelMergeSort/16384/repeats:32",3255,469007,215131,ns,,,,,,4,256
"BM_ParallelMergeSort/16384/repeats:32",3255,473868,217028,ns,,,,,,4,256
"BM_ParallelMergeSort/16384/repeats:32",3255,471336,215868,ns,,,,,,4,256
"BM_ParallelMergeSort/16384/repeats:32",3255,473631,216864,ns,,,,,,4,256
"BM_ParallelMergeSort/16384/repeats:32",3255,471747,215985,ns,,,,,,4,256
"BM_ParallelMergeSort/16384/repeats:32",3255,470676,215990,ns,,,,,,4,256
"BM_ParallelMergeSort/16384/repeats:32",3255,472962,216555,ns,,,,,,4,256
"BM_ParallelMergeSort/16384/repeats:32",3255,473914,217068,ns,,,,,,4,256
"BM_ParallelMergeSort/16384/repeats:32",3255,472572,216151,ns,,,,,,4,256
"BM_ParallelMergeSort/16384/repeats:32",3255,472915,216511,ns,,,,,,4,256
"BM_ParallelMergeSort/16384/repeats:32_mean",32,472217,216291,ns,,,,,,4,256
"BM_ParallelMergeSort/16384/repeats:32_median",32,472451,216173,ns,,,,,,4,256
"BM_ParallelMergeSort/16384/repeats:32_stddev",32,1302.67,474.45,ns,,,,,,4,256
"BM_ParallelMergeSort/16384/repeats:32_cv",32,0.00275863,0.00219357,,,,,,,4,256
"BM_ParallelMergeSort/32768/repeats:32",1934,897116,361439,ns,,,,,,4,256
"BM_ParallelMergeSort/32768/repeats:32",1934,895586,361893,ns,,,,,,4,256
"BM_ParallelMergeSort/32768/repeats:32",1934,899245,362551,ns,,,,,,4,256
"BM_ParallelMergeSort/32768/repeats:32",1934,900885,362824,ns,,,,,,4,256
"BM_ParallelMergeSort/32768/repeats:32",1934,893358,361642,ns,,,,,,4,256
"BM_ParallelMergeSort/32768/repeats:32",1934,900131,362569,ns,,,,,,4,256
"BM_ParallelMergeSort/32768/repeats:32",1934,899274,361970,ns,,,,,,4,256
"BM_ParallelMergeSort/32768/repeats:32",1934,895424,361557,ns,,,,,,4,256
"BM_ParallelMergeSort/32768/repeats:32",1934,897105,362407,ns,,,,,,4,256
"BM_ParallelMergeSort/32768/repeats:32",1934,898259,362631,ns,,,,,,4,256
"BM_ParallelMergeSort/32768/repeats:32",1934,894517,361455,ns,,,,,,4,256
"BM_ParallelMergeSort/32768/repeats:32",1934,899913,362543,ns,,,,,,4,256
"BM_ParallelMergeSort/32768/repeats:32",1934,893751,360872,ns,,,,,,4,256
"BM_ParallelMergeSort/32768/repeats:32",1934,898651,361878,ns,,,,,,4,256
"BM_ParallelMergeSort/32768/repeats:32",1934,896981,362893,ns,,,,,,4,256
"BM_ParallelMergeSort/32768/repeats:32",1934,896289,361196,ns,,,,,,4,256
"BM_ParallelMergeSort/32768/repeats:32",1934,896932,362207,ns,,,,,,4,256
"BM_ParallelMergeSort/32768/repeats:32",1934,896356,362153,ns,,,,,,4,256
"BM_ParallelMergeSort/32768/repeats:32",1934,895934,362140,ns,,,,,,4,256
"BM_ParallelMergeSort/32768/repeats:32",1934,896449,361883,ns,,,,,,4,256
"BM_ParallelMergeSort/32768/repeats:32",1934,896114,361295,ns,,,,,,4,256
"BM_ParallelMergeSort/32768/repeats:32",1934,901324,362662,ns,,,,,,4,256
"BM_ParallelMergeSort/32768/repeats:32",1934,897552,362472,ns,,,,,,4,256
"BM_ParallelMergeSort/32768/repeats:32",1934,896922,361939,ns,,,,,,4,256
"BM_ParallelMergeSort/32768/repeats:32",1934,898156,362382,ns,,,,,,4,256
"BM_ParallelMergeSort/32768/repeats:32",1934,894080,361124,ns,,,,,,4,256
"BM_ParallelMergeSort/32768/repeats:32",1934,893217,360340,ns,,,,,,4,256
"BM_ParallelMergeSort/32768/repeats:32",1934,899571,362891,ns,,,,,,4,256
"BM_ParallelMergeSort/32768/repeats:32",1934,898006,362105,ns,,,,,,4,256
"BM_ParallelMergeSort/32768/repeats:32",1934,892617,360425,ns,,,,,,4,256
"BM_ParallelMergeSort/32768/repeats:32",1934,894366,361686,ns,,,,,,4,256
"BM_ParallelMergeSort/32768/repeats:32",1934,898327,362077,ns,,,,,,4,256
"BM_ParallelMergeSort/32768/repeats:32_mean",32,896950,361941,ns,,,,,,4,256
"BM_ParallelMergeSort/32768/repeats:32_median",32,896957,362024,ns,,,,,,4,256
"BM_ParallelMergeSort/32768/repeats:32_stddev",32,2301.35,673.183,ns,,,,,,4,256
"BM_ParallelMergeSort/32768/repeats:32_cv",32,0.00256575,0.00185993,,,,,,,4,256
"BM_ParallelMergeSort/65536/repeats:32",1080,1.7657e+06,650213,ns,,,,,,4,256
"BM_ParallelMergeSort/65536/repeats:32",1080,1.76933e+06,650908,ns,,,,,,4,256
"BM_ParallelMergeSort/65536/repeats:32",1080,1.76544e+06,649939,ns,,,,,,4,256
"BM_ParallelMergeSort/65536/repeats:32",1080,1.76494e+06,649875,ns,,,,,,4,256
"BM_ParallelMergeSort/65536/repeats:32",1080,1.77576e+06,651675,ns,,,,,,4,256
"BM_ParallelMergeSort/65536/repeats:32",1080,1.77012e+06,651278,ns,,,,,,4,256
"BM_ParallelMergeSort/65536/repeats:32",1080,1.767e+06,651450,ns,,,,,,4,256
